temperature	strain-1_energy	strain-2_energy	strain-3_energy	strain-4_energy	strain-5_energy	strain-6_energy	strain-7_energy	strain-8_energy	strain-9_energy	strain-10_energy	strain-11_energy
292.0	-8.808409228875	-8.853074862249999	-8.88585754575	-8.90792769225	-8.92019761375	-8.923481110500001	-8.91859678175	-8.906351974375	-8.88738598575	-8.862182489999999	-8.831462827874999
294.0	-8.808449097625001	-8.853116227125	-8.88590051925	-8.90797239175	-8.92024415925	-8.923529627625001	-8.9186474065	-8.906404845500001	-8.887441239625002	-8.862240287125	-8.831523311749999
296.0	-8.80848968575	-8.853158336749999	-8.885944264625	-8.908017891375	-8.92029153475	-8.923579005750002	-8.918698924500001	-8.9064586435	-8.887497455	-8.862299081749999	-8.831584830125
298.0	-8.808530998250001	-8.853201196625	-8.8859887875	-8.908064197	-8.920339746	-8.92362925075	-8.918751341875	-8.906513374375	-8.887554638000001	-8.86235887975	-8.83164738875
300.0	-8.808573040625001	-8.853244812375	-8.886034093375	-8.90811131425	-8.92038879875	-8.92368036825	-8.918804664125	-8.906569043875	-8.887612794250002	-8.862419687	-8.831710993375
302.0	-8.808615818125	-8.853289189124999	-8.88608018775	-8.908159248625	-8.9204386985	-8.923732364125001	-8.918858897	-8.906625657625	-8.887671929500002	-8.862481509	-8.831775649499999
304.0	-8.80865933575	-8.853334332249998	-8.886127075875	-8.908208005499999	-8.920489450875001	-8.92378524375	-8.91891404625	-8.906683221375	-8.887732049250001	-8.862544351499999	-8.83184136275
306.0	-8.808703598875	-8.853380246999999	-8.886174763125	-8.908257590375	-8.92054106125	-8.923839012625	-8.918970117375	-8.9067417405	-8.88779315925	-8.86260821975	-8.831908138625
308.0	-8.8087486125	-8.853426938624999	-8.886223254875	-8.908308008625	-8.920593535	-8.923893676250001	-8.919027115625001	-8.9068012205	-8.887855264625001	-8.862673119375	-8.83197598225
310.0	-8.8087943815	-8.853474411999999	-8.886272556125	-8.908359265375	-8.920646877500001	-8.92394924	-8.919085046625	-8.906861666875	-8.887918371000001	-8.862739055375	-8.832044898874999
312.0	-8.808840911	-8.853522672375	-8.886322672125	-8.908411365874999	-8.920701094	-8.924005709125	-8.919143915375	-8.906923084625	-8.887982483250001	-8.862806033124999	-8.8321148935
314.0	-8.808888205875	-8.85357172475	-8.886373608	-8.908464315375	-8.9207561895	-8.924063088750001	-8.91920372725	-8.906985479125	-8.888047606875	-8.862874057625	-8.832185971374999
316.0	-8.808936271	-8.853621574	-8.886425368625	-8.908518118749999	-8.920812169375	-8.924121384000001	-8.91926448725	-8.90704885525	-8.888113746625	-8.862943133875	-8.832258137125
318.0	-8.808985111125	-8.853672224999999	-8.886477959	-8.908572781	-8.920869038375	-8.924180600000001	-8.9193262005	-8.90711321825	-8.888180907625001	-8.863013266749999	-8.832331395625
320.0	-8.809034730875	-8.8537236825	-8.886531384	-8.908628306999999	-8.9209268015	-8.9242407415	-8.919388871875	-8.907178572875	-8.888249094625001	-8.863084460875	-8.832405751625
322.0	-8.809085135250001	-8.853775951374999	-8.886585648375	-8.90868470175	-8.92098546375	-8.924301813500001	-8.919452506125001	-8.907244923875	-8.888318312500001	-8.86315672125	-8.832481209625
324.0	-8.809136328500001	-8.85382903625	-8.886640756875	-8.90874197	-8.921045029750001	-8.924363820750001	-8.91951710825	-8.907312276125	-8.88838856575	-8.863230052125	-8.832557774125
326.0	-8.8091883155	-8.85388294175	-8.886696714125	-8.908800116375	-8.92110550425	-8.924426768	-8.91958268275	-8.90738063425	-8.888459859125001	-8.86330445825	-8.8326354495
328.0	-8.809241100625	-8.853937672499999	-8.886753524875001	-8.9088591455	-8.921166892	-8.924490659875001	-8.91964923425	-8.90745000275	-8.888532197000002	-8.863379944	-8.832714240125
330.0	-8.80929468825	-8.853993232874998	-8.886811193625	-8.908919061875	-8.921229197375	-8.924555500875	-8.919716767375	-8.907520386125	-8.888605583875	-8.8634565135	-8.832794150249999
332.0	-8.809349083	-8.854049627375	-8.88686972475	-8.90897987025	-8.921292425125001	-8.924621295625	-8.9197852865	-8.90759178875	-8.888680024000001	-8.863534171125	-8.83287518375
334.0	-8.809404289000001	-8.8541068605	-8.886929122875001	-8.909041574749999	-8.921356579500001	-8.924688048375	-8.919854796125	-8.907664215	-8.888755521625	-8.863612921	-8.83295734475
336.0	-8.809460310625001	-8.854164936499998	-8.886989392125	-8.90910418	-8.921421664875	-8.9247557635	-8.91992530025	-8.907737669	-8.888832080875002	-8.863692767124999	-8.833040637249999
338.0	-8.809517152125	-8.8542238595	-8.887050536875	-8.909167690124999	-8.9214876855	-8.924824445250001	-8.919996803375	-8.907812155	-8.888909705875001	-8.863773713499999	-8.833125064999999
340.0	-8.809574817625	-8.854283634	-8.887112561375	-8.9092321095	-8.92155464575	-8.924894097875	-8.9200693095	-8.907887677	-8.8889884005	-8.863855764	-8.83321063175
342.0	-8.809633311375	-8.854344263875	-8.88717546975	-8.909297442125	-8.921622549750001	-8.924964725375	-8.920142822625	-8.907964239	-8.889068168625	-8.86393892225	-8.833297341125
344.0	-8.80969263725	-8.854405753375	-8.88723926625	-8.909363692125	-8.921691401375	-8.925036331875	-8.92021734675	-8.908041844875001	-8.88914901425	-8.864023192125	-8.833385196625
346.0	-8.80975279925	-8.854468106499999	-8.887303954625	-8.909430863625	-8.92176120475	-8.92510892125	-8.920292885875	-8.908120498375	-8.889230940875	-8.864108577	-8.833474201875
348.0	-8.8098138015	-8.85453132725	-8.887369539125	-8.909498960499999	-8.92183196375	-8.9251824975	-8.920369443875	-8.908200203375	-8.889313952250001	-8.864195080624999	-8.833564360125
350.0	-8.809875647875002	-8.854595419374998	-8.887436023375	-8.90956798675	-8.921903682375	-8.925257064375	-8.92044702425	-8.9082809635	-8.889398051875	-8.864282706374999	-8.83365567475
352.0	-8.809938342	-8.854660386874999	-8.887503411500001	-8.909637946	-8.92197636425	-8.925332625625	-8.920525630875	-8.908362782375	-8.889483243250002	-8.864371457625	-8.833748148875
354.0	-8.810001887875	-8.8547262335	-8.88757170725	-8.90970884225	-8.92205001325	-8.925409185000001	-8.920605267125	-8.908445663375	-8.889569529875	-8.8644613375	-8.83384178575
356.0	-8.81006628925	-8.854792963	-8.887640914125	-8.909780679125	-8.922124632875	-8.925486745875	-8.920685936875	-8.90852961	-8.889656914875001	-8.864552349375	-8.83393658825
358.0	-8.810131549625002	-8.854860579124999	-8.887711036	-8.909853460125	-8.922200227000001	-8.925565312	-8.92076764325	-8.908614625625	-8.889745401625001	-8.86464449625	-8.8340325595
360.0	-8.81019767275	-8.85492908525	-8.8877820765	-8.909927189	-8.92227679875	-8.92564488675	-8.920850389875	-8.9087007135	-8.88983499325	-8.864737781125	-8.83412970225
362.0	-8.810264662125	-8.854998485249999	-8.887854039	-8.910001869124999	-8.922354351875	-8.9257254735	-8.920934179875001	-8.908787876875	-8.889925693	-8.864832207125	-8.8342280195
364.0	-8.81033252125	-8.855068782375	-8.887926927125001	-8.910077504124999	-8.92243288975	-8.925807075625	-8.9210190165	-8.908876118875	-8.890017503625002	-8.864927777	-8.834327513625
366.0	-8.810401253625	-8.85513998025	-8.88800074425	-8.910154097125	-8.922512415625	-8.925889696375	-8.921104903125	-8.9089654425	-8.890110428125	-8.8650244935	-8.834428187624999
368.0	-8.81047086275	-8.855212082125	-8.88807549375	-8.91023165175	-8.92259293275	-8.925973338875	-8.921191842625	-8.90905585075	-8.8902044695	-8.865122359499999	-8.834530043875
370.0	-8.81054135175	-8.855285091499999	-8.888151179000001	-8.910310170999999	-8.922674444375	-8.926058006375001	-8.921279838125	-8.90914734675	-8.890299630500001	-8.8652213775	-8.834633085
372.0	-8.810612724125	-8.855359011625	-8.888227803	-8.910389658249999	-8.922756953625	-8.926143701875	-8.9213688925	-8.909239933	-8.890395913750002	-8.865321550125	-8.834737313249999
374.0	-8.810684983125	-8.855433845624999	-8.88830536925	-8.910470116499999	-8.922840463625	-8.926230428250001	-8.921459008875	-8.909333612625	-8.890493322000001	-8.865422879999999	-8.834842731125
376.0	-8.810758131750001	-8.855509596625	-8.88838388075	-8.910551549	-8.92292497725	-8.926318188625	-8.92155018975	-8.909428388	-8.890591857750001	-8.865525369375	-8.834949340875
378.0	-8.810832173375001	-8.855586267875	-8.8884633405	-8.910633958625	-8.923010497625	-8.92640698575	-8.921642438125	-8.909524262125	-8.890691523625001	-8.86562902075	-8.8350571445
380.0	-8.810907110875	-8.855663862499998	-8.888543751750001	-8.9107173485	-8.9230970275	-8.926496822375	-8.921735756625	-8.90962123725	-8.890792321875	-8.865733836375	-8.8351661445
382.0	-8.810982947500001	-8.855742383374999	-8.888625117125	-8.910801721375	-8.923184569750001	-8.926587701375	-8.921830147875001	-8.909719316125	-8.890894255125001	-8.865839818375	-8.8352763425
384.0	-8.811059686125	-8.855821833375	-8.888707439875	-8.91088708	-8.92327312725	-8.926679625250001	-8.921925614375	-8.909818501125	-8.8909973255	-8.865946969125	-8.835387740875
386.0	-8.811137329625002	-8.855902215625	-8.888790722625	-8.9109734275	-8.9233627025	-8.926772596875	-8.922022158875	-8.9099187945	-8.891101535375	-8.8660552905	-8.835500341374999
388.0	-8.811215881	-8.855983532875	-8.88887496825	-8.91106076625	-8.923453298250001	-8.9268666185	-8.9221197835	-8.91002019875	-8.891206886875	-8.866164784625	-8.83561414575
390.0	-8.811295343125002	-8.856065787999999	-8.8889601795	-8.911149099125	-8.923544917125	-8.926961692875	-8.922218490875	-8.910122716	-8.891313382000002	-8.8662754535	-8.835729156125
392.0	-8.811375718625001	-8.856148983499999	-8.889046359	-8.91123842875	-8.923637561625	-8.927057822375001	-8.922318283125	-8.910226348625	-8.891421023000001	-8.866387299	-8.835845373875
394.0	-8.811457010500002	-8.856233122374999	-8.8891335095	-8.911328757625	-8.92373123425	-8.92715500925	-8.92241916275	-8.9103310985	-8.891529811625	-8.866500322875	-8.83596280075
396.0	-8.811539221125	-8.856318207	-8.889221633625	-8.911420088375	-8.923825937375	-8.927253255875002	-8.922521131625	-8.910436967875	-8.891639750125002	-8.866614526874999	-8.836081438499999
398.0	-8.811622353375	-8.856404240124998	-8.889310733625	-8.91151242325	-8.923921673375	-8.927352564500001	-8.92262419225	-8.91054395875	-8.89175084	-8.866729912875	-8.836201288625
400.0	-8.811706409625002	-8.856491224374999	-8.88940081225	-8.91160576475	-8.924018444625	-8.9274529375	-8.9227283465	-8.910652073	-8.891863083375	-8.866846482375	-8.836322352375
402.0	-8.811791392750001	-8.856579162	-8.889491871875	-8.91170011525	-8.92411625325	-8.92755437675	-8.922833596375	-8.9107613125	-8.891976481750001	-8.866964237125	-8.8364446315
404.0	-8.811877304875	-8.856668055624999	-8.88958391475	-8.911795477	-8.924215101625	-8.927656884500001	-8.922939943875	-8.91087167925	-8.892091036875001	-8.867083178375	-8.836568127125
406.0	-8.81196414875	-8.856757907625	-8.889676943375001	-8.91189185225	-8.92431499175	-8.927760462750001	-8.923047391	-8.910983174875	-8.892206750500002	-8.867203307875	-8.836692840625
408.0	-8.812051926750001	-8.856848720375	-8.889770959875001	-8.91198924325	-8.92441592575	-8.927865113500001	-8.923155939625	-8.911095801	-8.892323624125002	-8.867324626875	-8.83681877325
410.0	-8.812140641000001	-8.856940496124999	-8.889865966625	-8.912087652124999	-8.924517905625	-8.927970838750001	-8.923265591375	-8.911209559625	-8.89244165925	-8.867447136874999	-8.836945926124999
412.0	-8.812230294	-8.857033237	-8.889961965625	-8.912187080875	-8.9246209335	-8.928077640125	-8.923376348125	-8.911324452	-8.892560857375	-8.867570838999999	-8.8370743005
414.0	-8.812320888	-8.857126945374999	-8.890058959125	-8.912287531625	-8.92472501125	-8.92818551975	-8.9234882115	-8.91144048	-8.892681219875001	-8.8676957345	-8.837203897375
416.0	-8.81241242525	-8.857221623374999	-8.890156949125	-8.912389006249999	-8.924830140625	-8.928294479125	-8.92360118325	-8.911557644875	-8.892802748125002	-8.86782182475	-8.83733471775
418.0	-8.812504907875	-8.857317273124998	-8.89025593775	-8.912491506875	-8.92493632375	-8.92840452025	-8.923715264875	-8.911675948125	-8.892925443375	-8.867949110749999	-8.837466762625
420.0	-8.812598338	-8.857413896625	-8.890355927	-8.91259503525	-8.925043562125001	-8.928515644500001	-8.923830458	-8.91179539125	-8.893049306875001	-8.868077593625	-8.837600032875
422.0	-8.812692717625001	-8.857511495999999	-8.890456918625	-8.91269959325	-8.9251518575	-8.928627853750001	-8.923946764	-8.911915975625	-8.893174339875001	-8.868207274375	-8.837734529375
424.0	-8.812788049125	-8.857610073124999	-8.89055891475	-8.912805182749999	-8.925261211875	-8.928741149375	-8.924064184375	-8.912037702375	-8.8933005435	-8.868338154	-8.837870253
426.0	-8.812884334125	-8.857709629875	-8.890661917000001	-8.912911805375	-8.9253716265	-8.928855533	-8.924182720500001	-8.912160572875	-8.893427918875	-8.8684702335	-8.8380072045
428.0	-8.812981574750001	-8.85781016825	-8.890765927375	-8.913019462874999	-8.92548310325	-8.928971006125	-8.924302373875001	-8.91228458825	-8.893556467000002	-8.86860351375	-8.8381453845
430.0	-8.813079773	-8.857911690124999	-8.890870947625	-8.913128156875	-8.925595643500001	-8.929087570125	-8.9244231455	-8.912409749625	-8.893686188875002	-8.8687379955	-8.83828479375
432.0	-8.813178930625	-8.858014197249998	-8.89097697925	-8.913237889125	-8.925709248875	-8.929205226375	-8.92454503675	-8.91253605825	-8.893817085375002	-8.8688736795	-8.838425432874999
434.0	-8.8132790495	-8.858117691375	-8.891084024125	-8.913348661	-8.92582392075	-8.929323976125001	-8.924668048875	-8.912663515125	-8.893949157625	-8.869010566624999	-8.838567302374999
436.0	-8.813380131375	-8.858222174124998	-8.891192083750001	-8.913460474125	-8.925939660500001	-8.929443820875	-8.924792183125	-8.91279212125	-8.894082406375	-8.869148657624999	-8.838710402875
438.0	-8.813482178125001	-8.858327647374999	-8.89130115975	-8.91357333	-8.926056469625001	-8.929564761625	-8.924917440375001	-8.9129218775	-8.894216832375001	-8.869287952875	-8.838854734749999
440.0	-8.81358519125	-8.858434112625	-8.89141125375	-8.913687229999999	-8.926174349375	-8.92968679975	-8.92504382175	-8.913052785	-8.894352436375002	-8.869428453249999	-8.839000298624999
442.0	-8.813689172750001	-8.858541571375	-8.891522367125	-8.913802175625	-8.926293301000001	-8.929809936375001	-8.925171328375	-8.913184844375	-8.894489219250001	-8.86957015925	-8.839147094625
444.0	-8.813794124000001	-8.858650025374999	-8.891634501375	-8.913918168124999	-8.92641332575	-8.929934172500001	-8.925299961125	-8.913318056625	-8.894627181625001	-8.869713071375	-8.83929512325
446.0	-8.813900046625001	-8.858759476	-8.891747657875001	-8.91403520875	-8.926534424875001	-8.93005950925	-8.925429721	-8.913452422375	-8.894766324	-8.86985719	-8.839444384875
448.0	-8.814006942125001	-8.858869924875	-8.891861838	-8.914153298875	-8.926656599375	-8.930185947750001	-8.92556060875	-8.913587942625	-8.894906647125001	-8.870002515625	-8.839594879625
450.0	-8.81411481225	-8.85898137325	-8.89197704325	-8.91427243975	-8.926779850625	-8.930313488875	-8.9256926255	-8.913724617875	-8.895048151375	-8.87014904875	-8.839746607875
452.0	-8.814223658375	-8.859093822499998	-8.89209327475	-8.9143926325	-8.926904179375	-8.930442133625	-8.92582577175	-8.913862448875	-8.895190837500001	-8.870296789625	-8.839899569625
454.0	-8.814333481750001	-8.859207274249998	-8.892210533750001	-8.91451387825	-8.927029586875001	-8.930571882875	-8.9259600485	-8.91400143625	-8.895334705875001	-8.870445738625	-8.84005376525
456.0	-8.814444284125	-8.8593217295	-8.8923288215	-8.91463617825	-8.927156074125	-8.9307027375	-8.926095456375	-8.9141415805	-8.895479756875002	-8.870595895874999	-8.840209194625
458.0	-8.814556066500002	-8.859437189625	-8.89244813925	-8.914759533375	-8.927283641875	-8.930834698375001	-8.926231996125	-8.914282882375	-8.895625990875	-8.870747261875	-8.840365858
460.0	-8.8146688305	-8.859553656	-8.892568488	-8.914883944749999	-8.92741229125	-8.930967766125	-8.92636966825	-8.914425342125	-8.895773408375002	-8.8708998365	-8.840523755375
462.0	-8.81478257725	-8.85967112975	-8.892689869	-8.915009413375	-8.927542023	-8.931101941625	-8.9265084735	-8.91456896025	-8.895922009500001	-8.871053620125	-8.840682886625
464.0	-8.814897308125001	-8.859789611999998	-8.892812283375001	-8.91513594025	-8.927672838000001	-8.9312372255	-8.926648412375	-8.914713737375001	-8.89607179475	-8.871208612875	-8.840843251875
466.0	-8.815013024250002	-8.859909103875	-8.892935731875001	-8.915263526124999	-8.927804737125001	-8.9313736185	-8.9267894855	-8.91485967375	-8.89622276425	-8.871364814749999	-8.841004851
468.0	-8.815129726875	-8.8600296065	-8.893060215625	-8.915392172125	-8.927937721125	-8.931511121375001	-8.926931693375	-8.91500676975	-8.896374918125002	-8.871522225875	-8.841167683875
470.0	-8.815247417250001	-8.860151121	-8.89318573575	-8.915521878875	-8.9280717905	-8.931649734375	-8.927075036375001	-8.91515502575	-8.89652825675	-8.871680846124999	-8.84133175025
472.0	-8.815366096250001	-8.860273648375	-8.893312293000001	-8.915652647375	-8.92820694625	-8.9317894585	-8.927219514875	-8.915304442	-8.89668278	-8.871840675625	-8.841497050125
474.0	-8.815485765125	-8.860397189499999	-8.89343988825	-8.91578447825	-8.928343188875001	-8.931930293875	-8.9273651295	-8.91545501875	-8.896838488250001	-8.872001714375	-8.84166358325
476.0	-8.815606425	-8.8605217455	-8.8935685225	-8.915917372375	-8.928480519	-8.932072241250001	-8.927511880375	-8.915606756125	-8.896995381375001	-8.872163962124999	-8.841831349375
478.0	-8.81572807675	-8.860647317249999	-8.893698196375	-8.91605133025	-8.928618937125	-8.932215301125	-8.927659767875001	-8.9157596545	-8.897153459625	-8.872327418874999	-8.842000348125
480.0	-8.815850721375	-8.860773905499999	-8.893828910875001	-8.916186352875	-8.928758444125	-8.932359473625	-8.9278087925	-8.915913713875	-8.897312722750002	-8.8724920845	-8.842170579374999
482.0	-8.815974359875002	-8.860901511375	-8.893960666625	-8.916322440624999	-8.928899040125	-8.9325047595	-8.92795895425	-8.9160689345	-8.897473170875001	-8.872657958749999	-8.842342042624999
484.0	-8.816098993250002	-8.861030135499998	-8.894093464375	-8.916459594125	-8.929040726	-8.932651158875	-8.928110253375	-8.91622531625	-8.897634803875	-8.872825041375	-8.842514737625
486.0	-8.816224622375001	-8.861159778749998	-8.894227304875	-8.916597814125	-8.929183501875	-8.932798672125001	-8.92826269025	-8.916382859375	-8.897797621750001	-8.87299333225	-8.842688663875
488.0	-8.816351248	-8.861290441875	-8.894362188625001	-8.916737101125	-8.929327368375	-8.932947299625	-8.928416265000001	-8.916541563875	-8.897961624250001	-8.873162831	-8.842863821125
490.0	-8.816478871125002	-8.861422125625	-8.894498116500001	-8.9168774555	-8.92947232575	-8.933097041625	-8.928570977625	-8.91670142975	-8.898126811375	-8.873333537375	-8.84304020875
492.0	-8.816607492375	-8.861554830749999	-8.894635088875	-8.917018877875	-8.9296183745	-8.933247898375	-8.92872682825	-8.916862456875	-8.898293182875001	-8.873505451125	-8.843217826375
494.0	-8.816737112625	-8.86168855775	-8.894773106375	-8.917161368624999	-8.929765515	-8.93339987	-8.928883817125	-8.91702464525	-8.8984607385	-8.87367857175	-8.843396673375
496.0	-8.816867732625001	-8.8618233075	-8.894912169625	-8.917304928125	-8.929913747375	-8.933552956625	-8.929041944125	-8.91718799475	-8.898629478	-8.873852899	-8.843576749375
498.0	-8.816999353	-8.861959080499998	-8.895052279125	-8.917449557	-8.930063072000001	-8.933707158625001	-8.92920120925	-8.91735250525	-8.89879940125	-8.874028432374999	-8.84375805375
500.0	-8.817131974625001	-8.862095877375	-8.89519343525	-8.917595255375	-8.930213489125	-8.933862476	-8.929361612625	-8.91751817675	-8.898970507875001	-8.874205171375	-8.843940585875
502.0	-8.817265598	-8.862233698625	-8.8953356385	-8.91774202375	-8.930364998875	-8.934018908750001	-8.929523154125	-8.917685008875	-8.899142797625	-8.87438311575	-8.844124345125
504.0	-8.81740022375	-8.862372544749999	-8.895478889375001	-8.917889862375	-8.930517601625	-8.934176457000001	-8.92968583375	-8.9178530015	-8.899316270000002	-8.874562264875	-8.844309331
506.0	-8.8175358525	-8.862512416374999	-8.895623188125	-8.918038771375	-8.930671297375	-8.934335120875001	-8.92984965125	-8.918022154375	-8.899490924750001	-8.874742618374999	-8.84449554275
508.0	-8.817672485000001	-8.862653314	-8.895768535250001	-8.91818875125	-8.930826086375001	-8.934494900375	-8.930014606625	-8.91819246725	-8.8996667615	-8.874924175499999	-8.844682979625
510.0	-8.8178101215	-8.862795237875	-8.895914931125	-8.91833980225	-8.930981968625	-8.934655795375	-8.93018069975	-8.918363939875	-8.89984377975	-8.875106935749999	-8.844871641125
512.0	-8.817948762750001	-8.862938188625	-8.896062375875001	-8.91849192425	-8.93113894425	-8.934817805875001	-8.9303479305	-8.918536572	-8.900021979125	-8.875290898625	-8.84506152625
514.0	-8.818088409125	-8.8630821665	-8.896210869875	-8.91864511775	-8.931297013375	-8.934980931750001	-8.9305162985	-8.918710363125	-8.900201359125	-8.875476063499999	-8.8452526345
516.0	-8.818229061250001	-8.863227171875	-8.8963604135	-8.91879938275	-8.931456175875	-8.935145173	-8.930685803625	-8.918885313	-8.900381919125001	-8.875662429624999	-8.845444965
518.0	-8.818370719375	-8.86337320525	-8.89651100675	-8.918954719375	-8.931616431875	-8.935310529625001	-8.930856445625	-8.91906142125	-8.900563658875	-8.8758499965	-8.845638516874999
520.0	-8.818513384000001	-8.86352026675	-8.896662650125	-8.91911112775	-8.931777781375	-8.935477001125001	-8.931028224125	-8.9192386875	-8.90074657775	-8.876038763375	-8.845833289375
522.0	-8.818657055500001	-8.863668356749999	-8.896815343625	-8.919268608	-8.93194022425	-8.935644587625001	-8.931201139125001	-8.91941711125	-8.900930675125	-8.876228729625	-8.846029281749999
524.0	-8.818801734375	-8.863817475625	-8.896969087375	-8.919427160125	-8.932103760375	-8.935813288875	-8.93137519	-8.919596692125	-8.901115950375	-8.876419894375	-8.846226493
526.0	-8.818947420750002	-8.863967623499999	-8.897123881625001	-8.919586784125	-8.932268389875	-8.935983104625	-8.9315503765	-8.919777429625	-8.901302403	-8.876612257	-8.846424922375
528.0	-8.819094115125	-8.8641188005	-8.8972797265	-8.91974748	-8.932434112375	-8.93615403475	-8.931726698375	-8.91995932325	-8.901490032375001	-8.87680581675	-8.846624568874999
530.0	-8.819241817625	-8.864271007	-8.897436621875	-8.919909247749999	-8.932600928000001	-8.936326078750001	-8.931904155	-8.920142372375	-8.901678837875	-8.877000572875	-8.846825431625
532.0	-8.81939052875	-8.864424243124999	-8.897594568125001	-8.920072087374999	-8.932768836375	-8.936499236500001	-8.93208274625	-8.920326576625	-8.901868818625001	-8.877196524499999	-8.84702750975
534.0	-8.819540248625001	-8.864578509	-8.897753565125	-8.92023599875	-8.932937837375	-8.936673507750001	-8.932262471625	-8.9205119355	-8.902059974250001	-8.87739367075	-8.84723080225
536.0	-8.819690977375	-8.86473380475	-8.897913613	-8.92040098175	-8.933107930875	-8.936848892	-8.9324433305	-8.92069844825	-8.90225230375	-8.877592010874999	-8.847435308
538.0	-8.819842715375001	-8.8648901305	-8.8980747115	-8.92056703625	-8.9332791165	-8.937025389125	-8.9326253225	-8.920886114375	-8.902445806625002	-8.877791544125	-8.847641026375
540.0	-8.81999546275	-8.865047486375	-8.898236860875	-8.920734162375	-8.93345139425	-8.937202998625	-8.93280844725	-8.921074933125	-8.902640482125001	-8.8779922695	-8.847847955999999
542.0	-8.82014921975	-8.865205872374998	-8.898400061	-8.920902359625	-8.933624763500001	-8.937381720000001	-8.932992704125	-8.921264904125	-8.902836329375	-8.878194186	-8.848056096125
544.0	-8.82030398625	-8.8653652885	-8.89856431175	-8.921071628	-8.93379922425	-8.937561553125	-8.933178092625	-8.9214560265	-8.903033347625001	-8.878397292999999	-8.8482654455
546.0	-8.820459762625001	-8.86552573475	-8.898729613	-8.92124196725	-8.933974776125	-8.937742497375	-8.933364612250001	-8.921648299625	-8.903231536000002	-8.878601589375	-8.84847600325
548.0	-8.820616549	-8.86568721125	-8.898895964875	-8.92141337725	-8.93415141875	-8.937924552250001	-8.933552262375	-8.921841722875	-8.903430893875	-8.878807074125	-8.848687768125
550.0	-8.820774345250001	-8.865849718	-8.899063367	-8.921585857624999	-8.934329151750001	-8.938107717500001	-8.933741042375	-8.922036295625	-8.90363142025	-8.8790137465	-8.84890073925
552.0	-8.8209331515	-8.86601325475	-8.89923181925	-8.921759408249999	-8.934507974875	-8.9382919925	-8.933930951625001	-8.922232016875	-8.903833114500001	-8.879221605375	-8.849114915374999
554.0	-8.821092967875002	-8.866177821625	-8.899401321625	-8.92193402875	-8.934687887625	-8.93847737675	-8.934121989625	-8.922428886125001	-8.904035975500001	-8.879430649875	-8.849330295375
556.0	-8.821253794250001	-8.8663434185	-8.899571873875	-8.922109718875	-8.9348688895	-8.93866386975	-8.93431415575	-8.9226269025	-8.904240002500002	-8.879640878875	-8.849546878249999
558.0	-8.821415630750002	-8.86651004525	-8.899743475625	-8.922286478375	-8.935050980375001	-8.938851471000001	-8.93450744925	-8.92282606525	-8.904445194500001	-8.879852291499999	-8.84976466275
560.0	-8.821578477375	-8.86667770175	-8.899916126875	-8.92246430675	-8.935234159625	-8.93904017975	-8.9347018695	-8.923026373625	-8.904651550750001	-8.8800648865	-8.84998364775
562.0	-8.821742333875001	-8.866846387874999	-8.900089827375	-8.922643203875	-8.935418426750001	-8.93922999575	-8.934897415750001	-8.92322782675	-8.904859070250001	-8.880278662999999	-8.850203832
564.0	-8.8219072005	-8.867016103374999	-8.900264576625	-8.922823169125	-8.935603781375	-8.93942091825	-8.935094087375	-8.923430423875	-8.905067752	-8.880493619874999	-8.8504252145
566.0	-8.822073076875	-8.867186848249998	-8.900440374625001	-8.923004202375	-8.935790222875001	-8.9396129465	-8.935291883625	-8.923634164125	-8.905277595125002	-8.880709756124999	-8.850647793875
568.0	-8.822239963125	-8.867358622249998	-8.900617220875	-8.923186303	-8.935977750875	-8.939806080125	-8.93549080375	-8.923839046625	-8.905488598625	-8.880927070624999	-8.850871569125
570.0	-8.822407859	-8.867531425	-8.900795115125	-8.92336947075	-8.936166364750001	-8.940000318375	-8.935690847	-8.9240450705	-8.905700761625	-8.881145562124999	-8.85109653875
572.0	-8.822576764375	-8.867705256499999	-8.900974057125	-8.923553705	-8.936356064125	-8.9401956605	-8.935892012625	-8.924252234875	-8.905914082875	-8.88136522975	-8.85132270175
574.0	-8.822746679125	-8.867880116375	-8.9011540465	-8.9237390055	-8.936546848125001	-8.940392106000001	-8.93609429975	-8.924460539	-8.906128561500001	-8.881586072125	-8.851550056625
576.0	-8.822917603125001	-8.868056004375	-8.90133508275	-8.92392537175	-8.9367387165	-8.940589654125	-8.93629770775	-8.92466998175	-8.906344196500001	-8.881808088375	-8.851778602375
578.0	-8.82308953625	-8.86823292025	-8.901517165625	-8.924112803125	-8.9369316685	-8.940788304125	-8.936502235625	-8.92488056225	-8.906560986875	-8.882031277125	-8.85200833775
580.0	-8.823262478125	-8.868410863749999	-8.90170029475	-8.924301299249999	-8.9371257035	-8.940988055375001	-8.93670788275	-8.925092279625	-8.906778931500002	-8.88225563725	-8.85223926125
582.0	-8.82343642875	-8.868589834375	-8.901884469625001	-8.924490859625	-8.937320821	-8.941188907125001	-8.936914648125	-8.925305133	-8.906998029375002	-8.882481167749999	-8.852471371625
584.0	-8.823611387625	-8.868769832	-8.902069689875	-8.924681483625	-8.93751702025	-8.9413908585	-8.937122531	-8.92551912125	-8.907218279250001	-8.882707867125	-8.85270466775
586.0	-8.823787354625	-8.868950856249999	-8.902255955000001	-8.924873170749999	-8.937714300625	-8.941593908875001	-8.9373315305	-8.9257342435	-8.90743968025	-8.8829357345	-8.852939148125
