temperature	strain-1_energy	strain-2_energy	strain-3_energy	strain-4_energy	strain-5_energy	strain-6_energy	strain-7_energy	strain-8_energy	strain-9_energy	strain-10_energy	strain-11_energy
294.0	-8.724849906874999	-8.8026913725	-8.8593149155	-8.897049374	-8.917928211125	-8.923529627625001	-8.915663655625	-8.895759842875	-8.86517948975	-8.824951450375	-8.776303568874999
296.0	-8.724886877374999	-8.802730365	-8.859356134	-8.897093071125	-8.917974622	-8.923579005750002	-8.915716283625	-8.89581599475	-8.865239445875002	-8.82501555375	-8.776372125624999
298.0	-8.72492451	-8.802770054875001	-8.85939808825	-8.897137545125	-8.918021853375	-8.92362925075	-8.915769827375001	-8.89587311325	-8.8653004215	-8.825080731375	-8.776441812875
300.0	-8.724962809874999	-8.802810447625001	-8.8594407835	-8.897182801375	-8.918069911	-8.92368036825	-8.915824292625	-8.89593120425	-8.865362422375	-8.825146989	-8.776512636
302.0	-8.725001781875	-8.802851548125	-8.859484225125	-8.897228845499999	-8.918118800375	-8.923732364125001	-8.915879685125	-8.8959902735	-8.865425454125	-8.82521433225	-8.7765846005
304.0	-8.72504143075	-8.802893361625001	-8.85952841825	-8.89727568275	-8.918168527	-8.92378524375	-8.915936010375	-8.896050326375	-8.865489522250002	-8.825282766375	-8.776657711624999
306.0	-8.725081761375	-8.802935893	-8.859573368125	-8.897323318375	-8.91821909625	-8.923839012625	-8.915993274000002	-8.8961113685	-8.865554632250001	-8.82535229675	-8.776731974625
308.0	-8.7251227785	-8.802979147375002	-8.859619079875	-8.89737175775	-8.918270513625	-8.923893676250001	-8.916051481375002	-8.896173405375	-8.865620789375	-8.825422928625	-8.776807394375
310.0	-8.725164486999999	-8.803023129375001	-8.8596655585	-8.897421006124999	-8.918322784375	-8.92394924	-8.916110637875	-8.89623644225	-8.865687999	-8.82549466725	-8.776883975999999
312.0	-8.7252068915	-8.803067844125001	-8.859712809125	-8.8974710685	-8.918375913625	-8.924005709125	-8.91617074875	-8.896300484375	-8.865756266125	-8.825567517375	-8.776961724
314.0	-8.725249996625	-8.803113296375	-8.85976083675	-8.89752195	-8.9184299065	-8.924063088750001	-8.916231819250001	-8.896365536874999	-8.865825596	-8.825641484	-8.7770406435
316.0	-8.725293806875	-8.803159490875	-8.859809646	-8.897573655625	-8.91848476825	-8.924121384000001	-8.916293854375	-8.89643160475	-8.865895993375	-8.825716572	-8.77712073875
318.0	-8.725338326874999	-8.803206432125	-8.859859242	-8.89762619025	-8.91854050375	-8.924180600000001	-8.916356859250001	-8.896498693	-8.865967463125001	-8.825792786000001	-8.777202014375
320.0	-8.725383561125	-8.803254125125001	-8.859909629375	-8.897679558875	-8.918597117875	-8.9242407415	-8.916420838750001	-8.8965668065	-8.86604001	-8.8258701305	-8.777284474624999
322.0	-8.725429514124999	-8.80330257425	-8.859960812875	-8.897733766125	-8.918654615625	-8.924301813500001	-8.916485797625	-8.896635949875	-8.866113638625	-8.825948610125	-8.777368123999999
324.0	-8.72547619025	-8.803351784125	-8.860012797125	-8.897788816875	-8.918713001625	-8.924363820750001	-8.91655174075	-8.896706128	-8.866188353750001	-8.826028229125	-8.7774529665
326.0	-8.725523593875	-8.803401759125	-8.86006558675	-8.897844715749999	-8.918772280625	-8.924426768	-8.916618672750001	-8.89677734525	-8.8662641595	-8.826108991875	-8.777539006125
328.0	-8.72557172925	-8.80345250375	-8.86011918625	-8.897901467375	-8.918832457375	-8.924490659875001	-8.916686598250001	-8.896849606249999	-8.866341060500002	-8.826190902375	-8.777626246999999
330.0	-8.725620600625	-8.8035040225	-8.860173600125	-8.89795907625	-8.9188935365	-8.924555500875	-8.916755521625001	-8.8969229155	-8.866419060875002	-8.826273965	-8.777714692875
332.0	-8.725670212375	-8.803556319625	-8.860228833	-8.898017546875	-8.91895552225	-8.924621295625	-8.9168254475	-8.896997277125	-8.86649816475	-8.8263581835	-8.7778043475
334.0	-8.7257205685	-8.803609399375	-8.860284888875	-8.898076883749999	-8.919018419124999	-8.924688048375	-8.91689638	-8.897072695375	-8.866578376375001	-8.82644356175	-8.777895214499999
336.0	-8.72577167325	-8.803663266125001	-8.860341772375	-8.898137091125	-8.919082231625	-8.9247557635	-8.916968323625001	-8.897149174499999	-8.86665969975	-8.82653010375	-8.7779872975
338.0	-8.725823530625	-8.803717923750002	-8.8603994875	-8.898198173375	-8.919146964	-8.924824445250001	-8.91704128225	-8.897226718625	-8.866742138500001	-8.826617813	-8.7780806
340.0	-8.725876144625	-8.803773376625001	-8.860458038625	-8.8982601345	-8.919212620375	-8.924894097875	-8.91711526025	-8.8973053315	-8.86682569675	-8.826706693125	-8.778175125125
342.0	-8.72592951925	-8.803829628875	-8.860517429875	-8.898322979	-8.919279205	-8.924964725375	-8.9171902615	-8.897385017125	-8.866910378	-8.826796747625	-8.778270876375
344.0	-8.725983658499999	-8.803886684250001	-8.86057766525	-8.89838671075	-8.919346722	-8.925036331875	-8.91726629	-8.897465779375	-8.866996186000002	-8.826887980125	-8.77836785675
346.0	-8.726038566249999	-8.803944547	-8.86063874875	-8.898451333875	-8.91941517525	-8.92510892125	-8.917343349500001	-8.897547621875	-8.867083124375	-8.82698039375	-8.778466069375
348.0	-8.726094246375	-8.804003220875002	-8.860700684375	-8.89851685225	-8.91948456875	-8.9251824975	-8.917421443875	-8.89763054825	-8.867171196375	-8.82707399175	-8.778565517375
350.0	-8.7261507025	-8.804062709750001	-8.860763476125	-8.89858327	-8.919554906375	-8.925257064375	-8.917500576875002	-8.897714562125	-8.867260405500001	-8.82716877725	-8.7786662035
352.0	-8.7262079385	-8.8041230175	-8.860827127625	-8.89865059075	-8.919626191999999	-8.925332625625	-8.917580752125001	-8.897799667	-8.867350755	-8.8272647535	-8.7787681305
354.0	-8.726265958125	-8.804184147875	-8.860891643	-8.898718818375	-8.919698429375	-8.925409185000001	-8.917661973125	-8.89788586625	-8.867442248125	-8.827361923375	-8.77887130125
356.0	-8.726324765	-8.804246104625001	-8.860957025625	-8.8987879565	-8.919771622125	-8.925486745875	-8.91774424325	-8.89797316325	-8.867534888000002	-8.82746028975	-8.778975718249999
358.0	-8.726384362625	-8.80430889125	-8.861023279375	-8.898858009	-8.919845773875	-8.925565312	-8.917827566125	-8.898061561125	-8.867628677750002	-8.827559855375	-8.779081384125
360.0	-8.726444754625	-8.8043725115	-8.861090407875	-8.898928979375	-8.919920888125	-8.92564488675	-8.917911945	-8.898151063125	-8.867723620125	-8.827660623125	-8.779188301375
362.0	-8.7265059445	-8.804436968875	-8.86115841475	-8.899000871124999	-8.9199969685	-8.9257254735	-8.917997383000001	-8.898241672375	-8.86781971825	-8.827762595625	-8.779296472375
364.0	-8.726567935875	-8.804502266875001	-8.861227303375	-8.899073687749999	-8.920074018375	-8.925807075625	-8.918083883625	-8.89833339175	-8.86791697475	-8.827865775375	-8.77940589925
366.0	-8.726630731875	-8.804568409000002	-8.861297077125	-8.89914743275	-8.920152041	-8.925889696375	-8.918171449625001	-8.898426224375	-8.8680153925	-8.827970164875	-8.7795165845
368.0	-8.726694336125	-8.804635398750001	-8.86136773975	-8.899222109375	-8.920231039875	-8.925973338875	-8.918260084375001	-8.898520173	-8.868114974125001	-8.828075766625	-8.77962853
370.0	-8.726758751875	-8.804703239250001	-8.86143929425	-8.899297721	-8.920311018	-8.926058006375001	-8.918349790625001	-8.8986152405	-8.868215722125	-8.828182582875	-8.779741738
372.0	-8.7268239825	-8.804771933875001	-8.861511744125	-8.899374271	-8.92039197875	-8.926143701875	-8.918440571375001	-8.8987114295	-8.868317639250002	-8.828290615875	-8.779856210375
374.0	-8.726890031	-8.804841486	-8.8615850925	-8.899451762375	-8.920473925	-8.926230428250001	-8.918532429375	-8.898808742625	-8.868420727625	-8.828399867875	-8.779971949124999
376.0	-8.726956900874999	-8.804911898875002	-8.861659342625	-8.89953019825	-8.920556860125	-8.926318188625	-8.9186253675	-8.89890718275	-8.86852498975	-8.828510341	-8.780088956124999
378.0	-8.727024595	-8.804983175375002	-8.86173449775	-8.899609581875	-8.920640786875	-8.92640698575	-8.918719388500001	-8.899006752	-8.868630427875	-8.82862203725	-8.780207232875
380.0	-8.727093116625	-8.805055318875	-8.861810560624999	-8.899689916249999	-8.92072570825	-8.926496822375	-8.918814495000001	-8.899107453125	-8.868737044375	-8.828734958625	-8.780326781374999
382.0	-8.727162468875	-8.805128332250002	-8.861887534625	-8.899771204124999	-8.920811626999999	-8.926587701375	-8.918910689375	-8.899209288375	-8.86884484125	-8.828849107	-8.780447603125
384.0	-8.727232654625	-8.80520221875	-8.861965422625	-8.899853448624999	-8.920898546125	-8.926679625250001	-8.919007974375	-8.89931226	-8.86895382075	-8.82896448425	-8.78056969975
386.0	-8.727303676875	-8.805276981	-8.862044227375	-8.8999366525	-8.920986468375	-8.926772596875	-8.919106352250001	-8.899416370375	-8.869063984625	-8.829081092125	-8.7806930725
388.0	-8.727375538625	-8.80535262225	-8.862123952	-8.900020818625	-8.92107539625	-8.9268666185	-8.919205825625001	-8.899521621625	-8.869175335125	-8.82919893225	-8.780817723124999
390.0	-8.727448242749999	-8.80542914525	-8.86220459925	-8.90010594975	-8.9211653325	-8.926961692875	-8.919306396500001	-8.899628015874999	-8.869287874000001	-8.829318006375	-8.780943652749999
392.0	-8.727521792	-8.805506552750002	-8.86228617175	-8.9001920485	-8.921256279625	-8.927057822375001	-8.919408067375	-8.899735555125	-8.869401603	-8.829438316000001	-8.78107086275
394.0	-8.727596189249999	-8.8055848475	-8.862368672375	-8.9002791175	-8.921348240375	-8.92715500925	-8.919510840500001	-8.8998442415	-8.869516524000002	-8.829559862625	-8.781199354249999
396.0	-8.727671437249999	-8.805664032375	-8.86245210375	-8.900367159375	-8.921441217	-8.927253255875002	-8.919614717750001	-8.899954076875	-8.869632638625001	-8.829682647625	-8.7813291285
398.0	-8.727747538625	-8.805744110000001	-8.862536468625	-8.900456176625	-8.921535211875	-8.927352564500001	-8.919719701375001	-8.900065063	-8.8697499485	-8.8298066725	-8.781460186624999
400.0	-8.72782449625	-8.805825083	-8.862621769375	-8.90054617175	-8.921630227625	-8.9274529375	-8.919825793375	-8.90017720175	-8.869868455250002	-8.8299319385	-8.7815925295
402.0	-8.7279023125	-8.805906954000001	-8.8627080085	-8.90063714725	-8.92172626625	-8.92755437675	-8.91993299575	-8.900290495	-8.8699881605	-8.830058446875	-8.781726158375
404.0	-8.72798099025	-8.805989725500002	-8.86279518875	-8.900729105375	-8.921823330125	-8.927656884500001	-8.920041310375002	-8.900404944249999	-8.870109065500001	-8.830186198875	-8.781861073875
406.0	-8.72806053175	-8.8060734	-8.86288331225	-8.9008220485	-8.9219214215	-8.927760462750001	-8.920150739	-8.90052055125	-8.870231171750001	-8.8303151955	-8.781997276999999
408.0	-8.728140939625	-8.80615798	-8.862972381625	-8.900915978999999	-8.9220205425	-8.927865113500001	-8.9202612835	-8.9006373175	-8.870354480500001	-8.830445438	-8.782134768625
410.0	-8.728222216375	-8.80624346775	-8.863062399124999	-8.901010899	-8.922120695125	-8.927970838750001	-8.920372945625001	-8.900755244625	-8.870478993250002	-8.83057692725	-8.782273549374999
412.0	-8.7283043645	-8.806329865875	-8.863153367	-8.901106810749999	-8.9222218815	-8.928077640125	-8.920485727125001	-8.900874334	-8.870604711	-8.830709664375	-8.78241362
414.0	-8.728387386125	-8.806417176625	-8.8632452875	-8.90120371625	-8.922324103625	-8.92818551975	-8.920599629375001	-8.900994587125	-8.870731635	-8.830843650125	-8.782554980999999
416.0	-8.72847128375	-8.806505402125001	-8.86333816275	-8.901301617749999	-8.922427363375	-8.928294479125	-8.92071465425	-8.901116005375	-8.870859766375	-8.8309788855	-8.782697633249999
418.0	-8.72855605975	-8.80659454475	-8.863431995125	-8.901400517125	-8.922531662625	-8.92840452025	-8.920830803125	-8.901238589875	-8.870989106125	-8.83111537125	-8.782841577
420.0	-8.728641716124999	-8.80668460675	-8.8635267865	-8.901500416374999	-8.922637003375	-8.928515644500001	-8.920948077375002	-8.901362342	-8.871119655375	-8.831253108125	-8.782986812874999
422.0	-8.728728255375	-8.806775590125001	-8.863622539125	-8.901601317625	-8.922743387125	-8.928627853750001	-8.921066478625	-8.901487262875	-8.871251415125	-8.83139209675	-8.78313334125
424.0	-8.728815679624999	-8.806867497	-8.863719254875	-8.9017032225	-8.922850815875	-8.928741149375	-8.921186008125002	-8.90161335375	-8.871384386125001	-8.831532337875	-8.7832811625
426.0	-8.728903990874999	-8.806960329625001	-8.86381693575	-8.901806133125	-8.922959291375	-8.928855533	-8.92130666725	-8.90174061575	-8.87151856925	-8.831673832125	-8.783430276999999
428.0	-8.728993191375	-8.807054089875	-8.86391558375	-8.901910051125	-8.923068815	-8.928971006125	-8.92142845725	-8.90186904975	-8.871653965375002	-8.83181658	-8.783580684999999
430.0	-8.729083283	-8.807148779750001	-8.864015200625	-8.90201497825	-8.9231793885	-8.929087570125	-8.921551379375	-8.901998657	-8.871790575375002	-8.831960582	-8.78373238675
432.0	-8.729174268	-8.807244401250001	-8.864115788374999	-8.902120916374999	-8.9232910135	-8.929205226375	-8.921675434625001	-8.90212943825	-8.87192839975	-8.8321058385	-8.7838853825
434.0	-8.72926614825	-8.80734095625	-8.864217348624999	-8.902227866999999	-8.923403691375	-8.929323976125001	-8.921800624375	-8.9022613945	-8.872067439375002	-8.832252350125	-8.784039672375
436.0	-8.729358925749999	-8.807438446625001	-8.864319883375	-8.90233583175	-8.923517423625	-8.929443820875	-8.921926949625	-8.9023945265	-8.872207694625	-8.832400117125	-8.784195256375
438.0	-8.729452602375	-8.807536874250001	-8.86442339425	-8.902444812375	-8.923632211875	-8.929564761625	-8.922054411375	-8.90252883525	-8.87234916625	-8.832549139875	-8.784352134625
440.0	-8.729547179999999	-8.807636240875	-8.86452788275	-8.902554810249999	-8.923748057125	-8.92968679975	-8.922183010625	-8.902664321375	-8.872491854875001	-8.832699418625	-8.784510307125
442.0	-8.729642660375	-8.807736548125002	-8.86463335075	-8.902665827	-8.923864961125	-8.929809936375001	-8.922312748375	-8.90280098575	-8.87263576075	-8.8328509535	-8.784669773874999
444.0	-8.729739045499999	-8.807837798000001	-8.86473979975	-8.902777863875	-8.923982924875	-8.929934172500001	-8.922443625500001	-8.902938828875	-8.872780884500001	-8.833003744875	-8.784830534874999
446.0	-8.729836337124999	-8.807939991875001	-8.86484723125	-8.902890922625	-8.92410194975	-8.93005950925	-8.922575642875001	-8.903077851375	-8.872927226375001	-8.83315779275	-8.784992589875
448.0	-8.72993453675	-8.808043131625	-8.864955646875	-8.90300500425	-8.924222036875	-8.930185947750001	-8.922708801250002	-8.903218054125	-8.873074786875002	-8.833313097375001	-8.785155938874999
450.0	-8.730033646374999	-8.808147218750001	-8.865065048125	-8.903120110375	-8.9243431875	-8.930313488875	-8.922843101500002	-8.903359437375	-8.873223566375001	-8.83346965875	-8.785320581499999
452.0	-8.730133667375	-8.80825225475	-8.865175436374999	-8.90323624225	-8.924465402875	-8.930442133625	-8.92297854425	-8.903502001875	-8.873373565000001	-8.833627476875	-8.78548651775
454.0	-8.730234601625	-8.808358241375	-8.865286812999999	-8.903353401	-8.92458868375	-8.930571882875	-8.923115130375	-8.903645748	-8.873524783	-8.83378655175	-8.785653747249999
456.0	-8.730336450625	-8.808465179750002	-8.865399179375	-8.903471588	-8.9247130315	-8.9307027375	-8.92325286025	-8.903790676125	-8.873677220625002	-8.8339468835	-8.785822269625
458.0	-8.730439215875	-8.80857307175	-8.865512536875	-8.90359080425	-8.924838446999999	-8.930834698375001	-8.923391734875	-8.90393678675	-8.873830878125	-8.83410847175	-8.785992084624999
460.0	-8.730542899	-8.808681918500001	-8.86562688675	-8.903711051124999	-8.924964931249999	-8.930967766125	-8.9235317545	-8.904084080125	-8.873985755500001	-8.834271316625	-8.786163192
462.0	-8.730647501375	-8.808791721375	-8.865742230375	-8.9038323295	-8.92509248525	-8.931101941625	-8.92367291975	-8.904232556625	-8.874141852875	-8.834435418	-8.786335591124999
464.0	-8.7307530245	-8.808902482	-8.865858568875	-8.903954640624999	-8.92522110975	-8.9312372255	-8.92381523125	-8.904382216625	-8.874299170250001	-8.834600775375	-8.786509281625
466.0	-8.730859469875	-8.809014201375001	-8.865975903375	-8.904077985375	-8.925350805625	-8.9313736185	-8.923958689375	-8.90453306025	-8.87445770775	-8.834767388875001	-8.786684263125
468.0	-8.730966838875	-8.809126881125001	-8.86609423525	-8.904202364875	-8.925481573875	-8.931511121375001	-8.9241032945	-8.904685087875	-8.874617465375001	-8.834935258	-8.786860535125
470.0	-8.731075132874999	-8.809240522125	-8.86621356525	-8.904327780125	-8.925613415125	-8.931649734375	-8.924249047125	-8.904838299375	-8.874778443	-8.835104382625	-8.787038096875
472.0	-8.731184353	-8.809355125875001	-8.866333894875	-8.904454231875	-8.925746330125	-8.9317894585	-8.924395947625001	-8.90499269525	-8.8749406405	-8.835274762375	-8.787216948125
474.0	-8.731294500875	-8.809470693375001	-8.866455224875	-8.904581721125	-8.92588031975	-8.931930293875	-8.924543996125001	-8.90514827525	-8.87510405775	-8.835446396875	-8.787397087999999
476.0	-8.731405577499999	-8.809587225875001	-8.866577556375	-8.90471024875	-8.9260153845	-8.932072241250001	-8.92469319325	-8.905305039749999	-8.875268694750002	-8.835619285625	-8.787578516124999
478.0	-8.73151758425	-8.809704724500001	-8.86670089025	-8.904839815625	-8.926151525249999	-8.932215301125	-8.924843538875	-8.905462988625	-8.875434551125	-8.8357934285	-8.7877612315
480.0	-8.731630522375	-8.80982319025	-8.866825227625	-8.904970422375	-8.926288742375	-8.932359473625	-8.9249950335	-8.905622122	-8.875601626875001	-8.83596882475	-8.787945233875
482.0	-8.731744392875	-8.809942624375001	-8.866950569375	-8.905102069875	-8.926427036625	-8.9325047595	-8.925147677250001	-8.90578243975	-8.875769921625	-8.836145474	-8.788130522125
484.0	-8.731859196999999	-8.810063027625	-8.86707691625	-8.90523475875	-8.926566408375	-8.932651158875	-8.92530147025	-8.905943941875	-8.875939435000001	-8.836323375875	-8.78831709575
486.0	-8.731974935875	-8.810184401250002	-8.86720426925	-8.905368489875	-8.926706858375	-8.932798672125001	-8.925456412625001	-8.906106628125	-8.876110166875002	-8.836502529625	-8.788504953999999
488.0	-8.7320916105	-8.810306746	-8.86733262925	-8.90550326375	-8.926848387	-8.932947299625	-8.9256125045	-8.90627049875	-8.876282116875	-8.836682934875	-8.788694095999999
490.0	-8.732209222125	-8.810430063	-8.86746199675	-8.905639081124999	-8.926990994625	-8.933097041625	-8.925769746	-8.90643555325	-8.8764552845	-8.836864591	-8.788884520875
492.0	-8.732327771625	-8.810554353	-8.867592372875	-8.9057759425	-8.927134681875	-8.933247898375	-8.925928137000001	-8.906601791625	-8.876629669625	-8.83704749725	-8.78907622775
494.0	-8.732447259999999	-8.810679617000002	-8.867723758	-8.905913848625	-8.927279449	-8.93339987	-8.926087677625	-8.906769213625	-8.8768052715	-8.837231653	-8.789269216
496.0	-8.732567688249999	-8.81080585575	-8.867856153125	-8.90605279975	-8.927425296375	-8.933552956625	-8.92624836775	-8.906937819	-8.876982089875002	-8.83741705775	-8.789463484499999
498.0	-8.732689057249999	-8.810933070125001	-8.867989558875	-8.906192796625	-8.927572224375	-8.933707158625001	-8.9264102075	-8.9071076075	-8.877160124375001	-8.837603710625	-8.789659032374999
500.0	-8.732811368	-8.811061260875	-8.86812397575	-8.906333839624999	-8.92772023325	-8.933862476	-8.926573196625	-8.907278578875	-8.87733937425	-8.837791611	-8.78985585875
502.0	-8.7329346215	-8.81119042875	-8.868259404375	-8.90647592925	-8.927869323374999	-8.934018908750001	-8.926737335125	-8.907450732875	-8.877519839000001	-8.837980758125001	-8.7900539625
504.0	-8.733058818375	-8.811320574500002	-8.8683958455	-8.906619065874999	-8.928019494875	-8.934176457000001	-8.926902622875001	-8.907624069	-8.877701518375002	-8.83817115125	-8.790253342875
506.0	-8.7331839595	-8.811451698875	-8.8685332995	-8.90676325	-8.928170748125	-8.934335120875001	-8.927069059625001	-8.907798586875	-8.8778844115	-8.8383627895	-8.79045399875
508.0	-8.733310045875	-8.811583802500001	-8.868671767124999	-8.906908481875	-8.92832308325	-8.934494900375	-8.927236645250002	-8.907974286375	-8.87806851775	-8.838555672125	-8.790655929
510.0	-8.733437078125	-8.811716886000001	-8.868811248625	-8.907054761875	-8.928476500375	-8.934655795375	-8.927405379500001	-8.90815116675	-8.878253836750002	-8.83874979825	-8.790859132625
512.0	-8.733565057	-8.811850950125	-8.868951744625	-8.907202090375	-8.928630999625	-8.934817805875001	-8.92757526225	-8.908329227874999	-8.878440367625	-8.838945167	-8.791063608624999
514.0	-8.733693983375	-8.811985995375	-8.869093255625	-8.907350467625	-8.92878658125	-8.934980931750001	-8.927746293	-8.908508469	-8.878628109875	-8.839141777625	-8.791269355874999
516.0	-8.73382385775	-8.812122022250001	-8.869235782	-8.907499893999999	-8.92894324525	-8.935145173	-8.927918471625	-8.90868888975	-8.87881706275	-8.839339629	-8.79147637325
518.0	-8.733954681	-8.8122590315	-8.869379324	-8.907650369499999	-8.929100991624999	-8.935310529625001	-8.928091797875	-8.908870489749999	-8.8790072255	-8.8395387205	-8.791684659625
520.0	-8.734086453625	-8.8123970235	-8.86952388225	-8.9078018945	-8.9292598205	-8.935477001125001	-8.928266271375001	-8.90905326825	-8.879198597375002	-8.839739050875	-8.791894213874999
522.0	-8.734219176249999	-8.81253599875	-8.869669457	-8.907954469125	-8.929419732	-8.935644587625001	-8.928441891625	-8.90923722475	-8.879391177625001	-8.839940619250001	-8.79210503475
524.0	-8.734352849625	-8.81267595775	-8.8698160485	-8.908108093625	-8.929580725875	-8.935813288875	-8.928618658375001	-8.90942235875	-8.879584965500001	-8.84014342475	-8.792317121
526.0	-8.734487474249999	-8.812816901000001	-8.869963657125	-8.908262768124999	-8.92974280225	-8.935983104625	-8.928796571125	-8.909608669625	-8.879779960250001	-8.840347466375	-8.792530471625
528.0	-8.734623050749999	-8.812958829000001	-8.870112283125	-8.908418492625	-8.929905961125	-8.93615403475	-8.928975629625	-8.90979615675	-8.879976160875001	-8.840552743	-8.792745085375
530.0	-8.734759579499999	-8.813101741875	-8.870261926875	-8.908575267375	-8.93007020225	-8.936326078750001	-8.92915583325	-8.9099848195	-8.88017356675	-8.840759253625	-8.79296096075
532.0	-8.734897061249999	-8.81324564025	-8.870412588375	-8.90873309225	-8.930235525625	-8.936499236500001	-8.929337181625002	-8.910174657125	-8.880372176875001	-8.840966997125	-8.793178096875
534.0	-8.73503549625	-8.81339052425	-8.870564268	-8.908891967499999	-8.930401931	-8.936673507750001	-8.92951967425	-8.910365668999999	-8.8805719905	-8.8411759725	-8.793396492125
536.0	-8.735174885125	-8.813536394500002	-8.870716965875	-8.909051892999999	-8.9305694185	-8.936848892	-8.9297033105	-8.9105578545	-8.880773006625	-8.84138617875	-8.7936161455
538.0	-8.73531522825	-8.813683251125001	-8.87087068225	-8.909212868874999	-8.930737987625	-8.937025389125	-8.92988809	-8.91075121275	-8.880975224375002	-8.841597614625	-8.7938370555
540.0	-8.735456526124999	-8.813831094375	-8.871025417125	-8.909374895	-8.930907638375	-8.937202998625	-8.930074012125	-8.910945743125	-8.881178642875001	-8.841810279	-8.794059220874999
542.0	-8.735598779124999	-8.81397992475	-8.871181170625	-8.909537971499999	-8.931078370625	-8.937381720000001	-8.930261076375	-8.911141444875	-8.881383261000002	-8.842024170875	-8.79428264025
544.0	-8.735741987499999	-8.814129742250001	-8.871337943	-8.909702098	-8.931250184	-8.937561553125	-8.930449282125	-8.911338317125	-8.881589078000001	-8.842239288875	-8.794507312375
546.0	-8.735886151874999	-8.814280547125001	-8.87149573425	-8.909867274749999	-8.931423078249999	-8.937742497375	-8.930638628625001	-8.911536359125	-8.881796092750001	-8.842455632125	-8.794733235874999
548.0	-8.736031272249999	-8.81443233975	-8.871654544375	-8.910033501375	-8.931597053125	-8.937924552250001	-8.930829115375001	-8.911735570125	-8.882004304250001	-8.842673199125	-8.794960409249999
550.0	-8.73617734925	-8.814585120125	-8.871814373374999	-8.910200778	-8.93177210825	-8.938107717500001	-8.931020741875	-8.91193594925	-8.882213711625	-8.842891988875	-8.79518883125
552.0	-8.736324383	-8.8147388885	-8.8719752215	-8.91036910425	-8.931948243499999	-8.9382919925	-8.931213507125001	-8.912137495625	-8.882424313625	-8.843112	-8.795418500499999
554.0	-8.736472373875	-8.814893645000001	-8.872137088375	-8.910538480125	-8.9321254585	-8.93847737675	-8.931407410750001	-8.912340208375	-8.882636109500002	-8.8433332315	-8.795649415375
556.0	-8.736621322	-8.815049389750001	-8.872299974375	-8.910708905375	-8.93230375275	-8.93866386975	-8.931602451875001	-8.91254408675	-8.882849097875	-8.843555682	-8.795881574625
558.0	-8.73677122775	-8.81520612275	-8.872463879125	-8.91088037975	-8.932483126125	-8.938851471000001	-8.931798629875	-8.912749129749999	-8.883063277875001	-8.84377935025	-8.796114976875
560.0	-8.736922091375	-8.815363844250001	-8.87262880275	-8.911052903125	-8.932663578	-8.93904017975	-8.931995943875	-8.9129553365	-8.883278648500001	-8.844004234875	-8.7963496205
562.0	-8.737073912875	-8.81552255425	-8.872794745125	-8.91122647525	-8.932845108	-8.93922999575	-8.932194393375001	-8.913162706	-8.883495208375	-8.84423033475	-8.796585504125
564.0	-8.737226692624999	-8.815682252875002	-8.872961706	-8.91140109575	-8.933027715875	-8.93942091825	-8.932393977375002	-8.9133712375	-8.8837129565	-8.844457648625	-8.79682262625
566.0	-8.737380430624999	-8.815842939875001	-8.8731296855	-8.9115767645	-8.933211401	-8.9396129465	-8.932594695250001	-8.913580929875	-8.883931891875001	-8.844686175	-8.7970609855
568.0	-8.737535127125	-8.816004615625001	-8.873298683375	-8.911753481125	-8.933396163125	-8.939806080125	-8.932796546250001	-8.913791782125	-8.884152013125	-8.84491591275	-8.797300580249999
570.0	-8.737690782249999	-8.816167279750001	-8.873468699375	-8.911931245375	-8.9335820015	-8.940000318375	-8.93299952925	-8.914003793375	-8.884373319375001	-8.845146860375	-8.797541408999999
572.0	-8.737847396125	-8.816330932500001	-8.8736397335	-8.91211005675	-8.933768915875	-8.9401956605	-8.933203643875	-8.914216962625	-8.884595809125	-8.845379016625	-8.797783470375
574.0	-8.73800496875	-8.81649557375	-8.8738117855	-8.912289915125	-8.933956905625	-8.940392106000001	-8.933408888875	-8.914431288874999	-8.884819481500001	-8.845612380125	-8.79802676275
576.0	-8.73816350025	-8.816661203375	-8.873984855	-8.91247082	-8.934145970374999	-8.940589654125	-8.933615263625	-8.914646771	-8.885044335125	-8.8458469495	-8.7982712845
578.0	-8.73832299075	-8.816827821375	-8.874158942	-8.912652771	-8.934336109375	-8.940788304125	-8.933822767250001	-8.914863408124999	-8.885270368875	-8.8460827235	-8.798517034375
580.0	-8.738483440125	-8.816995427625	-8.874334046125	-8.912835767875	-8.93452732225	-8.940988055375001	-8.934031398875002	-8.915081199	-8.885497581500001	-8.8463197005	-8.7987640105
582.0	-8.7386448485	-8.817164021875001	-8.87451016725	-8.91301981	-8.93471960825	-8.941188907125001	-8.9342411575	-8.91530014275	-8.885725971875	-8.846557879375	-8.7990122115
584.0	-8.738807215875	-8.81733360425	-8.874687305	-8.913204897125	-8.934912967	-8.9413908585	-8.934452042250001	-8.91552023825	-8.885955538625002	-8.8467972585	-8.79926163575
586.0	-8.73897054225	-8.817504174375001	-8.874865459	-8.91339102875	-8.93510739775	-8.941593908875001	-8.934664052250001	-8.915741484375	-8.8861862805	-8.847037836625	-8.79951228175
588.0	-8.739134827625	-8.81767573225	-8.875044629125	-8.913578204375	-8.9353029	-8.9417980575	-8.934877186625	-8.915963880125	-8.88641819625	-8.84727961225	-8.799764147874999
